Wavenumber,Processed
257.39,6646.70
261.69,6642.10
265.99,6596.30
270.29,6520.90
274.59,6492.60
278.89,6501.30
283.18,6505.20
287.47,6546.30
291.76,6548.00
296.04,6532.00
300.33,6582.10
304.61,6606.00
308.89,6650.90
313.17,6672.90
317.44,6693.20
321.71,6754.90
325.98,6805.40
330.25,6877.10
334.52,6885.90
338.78,6947.00
343.04,7015.00
347.30,7064.50
351.55,7140.20
355.81,7213.70
360.06,7256.00
364.31,7355.30
368.55,7412.10
372.80,7479.30
377.04,7529.80
381.28,7584.20
385.52,7638.80
389.75,7724.10
393.98,7783.70
398.21,7877.10
402.44,7947.00
406.67,8008.80
410.89,8035.60
415.11,8048.50
419.33,8058.70
423.55,8089.90
427.76,8102.00
431.97,8111.80
436.18,8125.80
440.39,8106.70
444.59,8070.50
448.79,8034.70
452.99,7940.80
457.19,7831.70
461.39,7674.40
465.58,7546.40
469.77,7405.00
473.96,7331.20
478.14,7351.50
482.32,7429.10
486.50,7559.80
490.68,7536.80
494.86,7326.90
499.03,6922.70
503.20,6424.90
507.37,5861.70
511.54,5386.20
515.70,4966.90
519.87,4621.80
524.02,4328.50
528.18,4113.70
532.34,3952.70
536.49,3809.20
540.64,3712.50
544.79,3626.50
548.93,3510.50
553.07,3463.50
557.21,3390.80
561.35,3340.30
565.49,3280.40
569.62,3249.50
573.75,3217.70
577.88,3206.50
582.00,3210.40
586.13,3232.80
590.25,3250.10
594.37,3297.00
598.48,3351.80
602.60,3361.40
606.71,3313.40
610.82,3231.20
614.93,3101.70
619.03,3006.90
623.13,2888.30
627.23,2785.30
631.33,2739.30
635.42,2651.40
639.52,2620.20
643.61,2583.90
647.69,2560.20
651.78,2527.60
655.86,2505.20
659.94,2503.40
664.02,2477.80
668.10,2454.20
672.17,2437.90
676.24,2428.30
680.31,2402.80
684.37,2367.40
688.44,2368.70
692.50,2330.30
696.56,2327.00
700.61,2309.40
704.67,2294.20
708.72,2304.50
712.77,2274.90
716.81,2270.10
720.86,2266.30
724.90,2251.80
728.94,2255.50
732.98,2265.40
737.01,2249.80
741.04,2262.20
745.07,2233.40
749.10,2243.60
753.12,2234.30
757.15,2248.60
761.17,2249.00
765.18,2309.60
769.20,2371.90
773.21,2503.30
777.22,2612.00
781.23,2695.50
785.23,2782.70
789.24,2832.00
793.24,2853.70
797.24,2844.70
801.23,2830.60
805.23,2812.50
809.22,2785.30
813.20,2756.10
817.19,2732.10
821.17,2679.10
825.15,2626.60
829.13,2615.80
833.11,2537.60
837.08,2479.90
841.05,2416.80
845.02,2324.60
848.99,2235.60
852.95,2155.10
856.92,2084.60
860.88,2012.80
864.83,1963.70
868.79,1921.00
872.74,1916.20
876.69,1894.80
880.63,1857.00
884.58,1825.90
888.52,1804.50
892.46,1791.40
896.40,1770.40
900.33,1767.50
904.27,1741.30
908.20,1734.50
912.12,1721.10
916.05,1712.00
919.97,1687.10
923.89,1681.80
927.81,1658.90
931.72,1648.70
935.64,1643.60
939.55,1614.10
943.45,1627.50
947.36,1611.50
951.26,1606.40
955.16,1596.30
959.06,1579.40
962.96,1586.10
966.85,1584.20
970.74,1577.90
974.63,1591.90
978.52,1563.50
982.40,1581.30
986.28,1580.40
990.16,1577.50
994.04,1585.90
997.91,1567.20
1001.78,1587.40
1005.65,1590.30
1009.52,1600.70
1013.38,1612.40
1017.24,1645.40
1021.10,1691.70
1024.96,1695.20
1028.81,1727.00
1032.66,1765.10
1036.51,1809.70
1040.36,1838.20
1044.20,1855.80
1048.05,1874.10
1051.88,1897.40
1055.72,1925.50
1059.56,1901.00
1063.39,1893.40
1067.22,1915.50
1071.05,1882.70
1074.87,1883.80
1078.69,1876.40
1082.51,1863.40
1086.33,1858.00
1090.14,1849.40
1093.96,1828.30
1097.77,1809.40
1101.57,1774.60
1105.38,1781.60
1109.18,1760.50
1112.98,1754.00
1116.78,1753.90
1120.58,1755.60
1124.37,1752.90
1128.16,1754.80
1131.95,1781.60
1135.73,1781.10
1139.52,1804.00
1143.30,1810.80
1147.07,1848.90
1150.85,1844.30
1154.62,1873.30
1158.39,1900.20
1162.16,1908.50
1165.93,1915.50
1169.69,1920.00
1173.45,1919.40
1177.21,1962.50
1180.97,1949.90
1184.72,1955.30
1188.47,1971.00
1192.22,1970.50
1195.97,1990.40
1199.71,1971.60
1203.45,1963.50
1207.19,1996.30
1210.93,1977.40
1214.66,1988.30
1218.40,2008.90
1222.12,1990.80
1225.85,2015.10
1229.58,1997.40
1233.30,2025.60
1237.02,2006.20
1240.73,2002.60
1244.45,1994.60
1248.16,2000.90
1251.87,1987.70
1255.58,1968.40
1259.28,1977.40
1262.98,1968.10
1266.68,1981.80
1270.38,1974.80
1274.08,1976.60
1277.77,1981.40
1281.46,1977.50
1285.15,1999.50
1288.83,2012.40
1292.52,2009.10
1296.20,2007.30
1299.87,1997.70
1303.55,2039.90
1307.22,2026.70
1310.89,1993.50
1314.56,2007.10
1318.23,2001.50
1321.89,1991.00
1325.55,1981.60
1329.21,1985.00
1332.86,1982.60
1336.52,1971.20
1340.17,1973.30
1343.82,1965.50
1347.46,1965.60
1351.11,1968.70
1354.75,1983.40
1358.39,1988.00
1362.02,1994.80
1365.66,2000.10
1369.29,2004.60
1372.92,2006.00
1376.54,1991.20
1380.17,1987.60
1383.79,1968.90
1387.41,1968.90
1391.02,1961.50
1394.64,1949.90
1398.25,1935.20
1401.86,1937.60
1405.47,1918.00
1409.07,1903.10
1412.67,1909.30
1416.27,1893.50
1419.87,1891.70
1423.47,1908.10
1427.06,1904.50
1430.65,1904.70
1434.24,1902.00
1437.82,1917.70
1441.40,1915.50
1444.98,1913.20
1448.56,1939.60
1452.14,1936.80
1455.71,1932.70
1459.28,1939.50
1462.85,1915.40
1466.41,1904.70
1469.98,1889.40
1473.54,1878.10
1477.10,1864.60
1480.65,1867.20
1484.21,1837.60
1487.76,1842.30
1491.30,1839.60
1494.85,1857.70
1498.39,1855.60
1501.94,1846.70
1505.47,1871.30
1509.01,1887.10
1512.55,1874.90
1516.08,1874.80
1519.61,1893.50
1523.13,1906.40
1526.66,1915.90
1530.18,1887.20
1533.70,1898.60
1537.22,1895.40
1540.73,1908.70
1544.24,1909.30
1547.75,1980.40
1551.26,2100.70
1554.76,2156.20
1558.27,2134.40
1561.77,2017.60
1565.26,1967.30
1568.76,1949.00
1572.25,1969.70
1575.74,1993.30
1579.23,2018.70
1582.72,2033.20
1586.20,2046.90
1589.68,2077.10
1593.16,2091.60
1596.63,2095.00
1600.11,2110.90
1603.58,2139.20
1607.05,2143.60
1610.51,2158.30
1613.98,2171.60
1617.44,2193.20
1620.90,2196.30
1624.35,2203.50
1627.81,2208.90
1631.26,2202.50
1634.71,2233.50
1638.16,2228.40
1641.60,2232.80
1645.04,2226.40
1648.48,2239.00
1651.92,2210.60
1655.36,2200.60
1658.79,2167.70
1662.22,2137.00
1665.65,2111.70
1669.07,2100.10
1672.49,2087.20
1675.91,2038.90
1679.33,2033.10
1682.75,1976.30
1686.16,1958.90
1689.57,1891.50
1692.98,1876.20
1696.39,1860.70
1699.79,1828.30
1703.19,1772.70
1706.59,1715.60
1709.99,1693.20
1713.38,1720.80
1716.77,1774.80
1720.16,1851.60
1723.55,1912.50
1726.93,1917.20
1730.32,1908.70
1733.69,1836.40
1737.07,1764.50
1740.45,1656.70
1743.82,1595.10
1747.19,1550.00
1750.56,1501.40
1753.92,1479.40
1757.29,1485.50
1760.65,1454.60
1764.00,1460.50
1767.36,1455.10
1770.71,1445.20
1774.06,1434.20
1777.41,1423.20
1780.76,1416.70
1784.10,1395.00
1787.44,1376.50
1790.78,1358.60
1794.12,1326.60
1797.45,1296.70
1800.79,1286.50
1804.12,1270.10
1807.44,1231.20
1810.77,1229.20
1814.09,1208.40
1817.41,1189.50
1820.73,1192.10
1824.04,1168.70
1827.36,1153.20
1830.67,1124.10
1833.98,1138.00
1837.28,1131.00
1840.58,1109.70
1843.89,1121.70
1847.18,1110.20
1850.48,1118.20
1853.77,1112.00
1857.07,1095.20
1860.36,1086.10
1863.64,1090.10
1866.93,1074.30
1870.21,1080.40
1873.49,1074.20
1876.77,1060.20
1880.04,1039.60
1883.31,1046.30
1886.58,1030.90
1889.85,1031.10
1893.12,1019.00
1896.38,997.50
1899.64,986.60
1902.90,989.40
1906.16,981.80
1909.41,960.40
1912.66,952.50
1915.91,973.10
1919.16,963.40
1922.40,948.60
1925.64,955.00
1928.88,952.50
1932.12,958.00
1935.36,940.70
1938.59,942.50
1941.82,944.20
1945.05,945.40
1948.27,932.20
1951.50,930.40
1954.72,926.80
1957.93,930.50
1961.15,904.80
1964.36,901.50
1967.58,888.30
1970.79,896.90
1973.99,880.30
1977.20,875.10
1980.40,869.60
1983.60,861.20
1986.80,851.60
1989.99,846.20
1993.18,850.50
1996.37,839.80
1999.56,856.60
2002.75,849.50
2005.93,840.70
2009.11,832.40
2012.29,829.70
2015.47,820.00
2018.64,833.40
2021.81,828.60
2024.98,815.80
2028.15,804.70
2031.31,810.30
2034.48,797.40
2037.64,802.40
2040.80,781.60
2043.95,769.60
2047.10,768.80
2050.25,762.20
2053.40,747.40
2056.55,734.60
2059.69,743.10
2062.83,748.50
2065.97,736.20
2069.11,731.80
2072.25,725.40
2075.38,723.70
2078.51,725.80
2081.64,720.70
2084.76,724.60
2087.88,717.20
2091.00,707.30
2094.12,714.10
2097.24,712.40
2100.35,704.60
2103.46,687.50
2106.57,684.30
2109.68,681.50
2112.79,680.20
2115.89,660.00
2118.99,670.50
2122.09,647.10
2125.18,652.20
2128.27,635.40
2131.36,628.70
2134.45,620.20
2137.54,615.20
2140.62,621.20
2143.70,608.70
2146.78,615.30
2149.86,612.00
2152.94,609.80
2156.01,597.80
2159.08,588.70
2162.15,577.40
2165.21,584.80
2168.28,587.40
2171.34,575.10
2174.39,584.10
2177.45,579.10
2180.51,560.60
2183.56,561.30
2186.61,571.70
2189.65,551.20
2192.70,535.10
2195.74,520.40
2198.78,529.80
2201.82,527.70
2204.86,504.70
2207.89,517.30
2210.92,504.50
2213.95,508.80
2216.98,505.40
2220.00,485.20
2223.02,497.20
2226.04,489.50
2229.06,494.50
2232.08,468.00
2235.09,472.50
2238.10,483.60
2241.11,484.60
2244.12,458.00
2247.12,460.60
2250.12,458.20
2253.12,463.40
2256.12,455.90
2259.11,449.10
2262.11,445.20
2265.10,450.90
2268.09,447.10
2271.07,432.90
2274.06,431.30
2277.04,414.80
2280.02,422.30
2282.99,412.00
2285.97,418.80
2288.94,407.90
2291.91,422.70
2294.88,413.20
2297.84,405.10
2300.81,397.00
2303.77,423.20
2306.73,397.40
2309.68,412.30
2312.64,423.90
2315.59,420.30
2318.54,446.70
2321.49,504.90
2324.43,675.70
2327.38,834.20
2330.32,816.00
2333.26,692.50
2336.19,488.80
2339.13,421.00
2342.06,394.20
2344.99,384.60
2347.92,374.10
2350.84,373.60
2353.77,369.60
2356.69,346.80
2359.61,357.80
2362.52,339.70
2365.44,346.20
2368.35,347.30
2371.26,331.60
2374.17,325.30
2377.07,332.90
2379.98,329.30
2382.88,320.50
2385.78,307.90
2388.67,331.60
2391.57,301.40
2394.46,305.30
2397.35,323.00
2400.24,304.50
2403.12,308.10
2406.01,311.60
2408.89,299.40
2411.77,293.30
2414.64,302.80
2417.52,295.70
2420.39,282.00
2423.26,281.40
2426.13,290.70
2428.99,282.90
2431.86,280.10
2434.72,275.60
2437.58,287.70
2440.43,265.60
2443.29,283.70
2446.14,272.70
2448.99,260.90
2451.84,275.10
2454.68,261.80
2457.53,262.10
2460.37,272.60
2463.21,260.30
2466.05,260.50
2468.88,241.30
2471.71,252.30
2474.54,255.90
2477.37,241.60
2480.20,238.30
2483.02,237.50
2485.84,257.50
2488.66,252.50
2491.48,246.50
2494.30,239.10
2497.11,240.50
2499.92,240.50
2502.73,245.60
2505.54,229.60
2508.34,244.90
2511.14,225.70
2513.94,230.00
2516.74,244.70
2519.54,218.40
2522.33,227.30
2525.12,226.30
2527.91,212.30
2530.70,226.10
2533.48,224.40
2536.26,212.40
2539.04,212.50
2541.82,208.40
2544.60,209.00
2547.37,213.60
2550.14,215.00
2552.91,211.30
2555.68,196.40
2558.45,205.10
2561.21,198.20
2563.97,199.30
2566.73,191.30
2569.49,209.70
2572.24,195.10
2574.99,198.30
2577.75,204.50
2580.49,183.50
2583.24,204.60
2585.98,189.80
2588.73,195.60
2591.46,197.10
2594.20,202.60
2596.94,202.50
2599.67,185.70
2602.40,184.70
2605.13,188.90
2607.86,195.30
2610.58,190.10
2613.30,176.90
2616.03,192.80
2618.74,194.80
2621.46,187.80
2624.17,175.10
2626.89,179.20
2629.60,189.40
2632.30,170.30
2635.01,171.00
2637.71,170.00
2640.41,177.20
2643.11,176.20
2645.81,160.90
2648.50,187.10
2651.20,178.90
2653.89,177.10
2656.58,161.80
2659.26,184.00
2661.95,164.80
2664.63,171.90
2667.31,177.80
2669.99,174.10
2672.66,162.50
2675.34,166.00
2678.01,169.20
2680.68,159.10
2683.35,166.70
2686.01,169.90
2688.67,172.00
2691.34,164.10
2693.99,166.90
2696.65,163.60
2699.31,178.50
2701.96,168.70
2704.61,154.80
2707.26,160.40
2709.90,164.80
2712.55,156.30
2715.19,168.60
2717.83,144.50
2720.47,163.40
2723.11,153.70
2725.74,170.80
2728.37,159.80
2731.00,160.30
2733.63,157.20
2736.25,141.60
2738.88,164.30
2741.50,172.90
2744.12,152.70
2746.74,167.70
2749.35,164.60
2751.96,165.10
2754.57,178.60
2757.18,155.10
2759.79,170.90
2762.39,150.80
2765.00,161.20
2767.60,152.50
2770.20,155.10
2772.79,164.40
2775.39,183.90
2777.98,164.40
2780.57,150.70
2783.16,170.40
2785.74,161.80
2788.33,165.60
2790.91,159.80
2793.49,149.50
2796.07,177.20
2798.64,165.30
2801.22,162.00
2803.79,158.90
2806.36,160.10
2808.93,173.00
2811.49,170.70
2814.06,157.40
2816.62,171.90
2819.18,162.10
2821.74,178.20
2824.29,182.30
2826.84,168.20
2829.40,164.00
2831.94,170.70
2834.49,168.50
2837.04,173.50
2839.58,179.90
2842.12,188.90
2844.66,190.10
2847.20,173.00
2849.73,191.70
2852.27,186.00
2854.80,181.70
2857.33,184.40
2859.85,197.80
2862.38,188.20
2864.90,195.70
2867.42,196.50
2869.94,190.20
2872.46,201.60
2874.97,191.40
2877.48,202.40
2879.99,208.40
2882.50,211.20
2885.01,219.30
2887.51,206.30
2890.02,234.80
2892.52,217.30
2895.02,216.60
2897.51,221.10
2900.01,205.80
2902.50,236.10
2904.99,226.80
2907.48,228.00
2909.96,230.20
2912.45,242.90
2914.93,258.80
2917.41,231.60
2919.89,242.90
2922.37,244.30
2924.84,256.60
2927.31,262.50
2929.78,276.60
2932.25,279.20
2934.72,279.00
2937.18,290.90
2939.65,286.60
2942.11,284.70
2944.57,293.60
2947.02,290.70
2949.48,290.70
2951.93,318.60
2954.38,298.00
2956.83,313.90
2959.27,319.00
2961.72,328.40
2964.16,321.80
2966.60,317.40
2969.04,331.90
2971.48,317.60
2973.91,337.20
2976.35,350.60
2978.78,352.00
2981.20,356.80
2983.63,362.70
2986.06,368.70
2988.48,366.90
2990.90,370.50
2993.32,373.30
2995.74,403.10
2998.15,394.50
3000.56,412.20
3002.97,400.80
3005.38,412.90
3007.79,426.50
3010.20,419.90
3012.60,431.90
3015.00,436.90
3017.40,439.30
3019.80,443.80
3022.19,456.70
3024.59,462.20
3026.98,472.30
3029.37,486.10
3031.75,493.30
3034.14,504.10
3036.52,504.40
3038.91,511.00
3041.29,523.90
3043.66,538.00
3046.04,549.60
3048.41,551.80
3050.78,569.60
3053.15,587.30
3055.52,607.80
3057.89,597.00
3060.25,604.50
3062.62,622.70
3064.98,628.70
3067.33,643.70
3069.69,658.10
3072.05,667.10
3074.40,674.50
3076.75,689.70
3079.10,678.90
3081.44,692.30
3083.79,721.30
3086.13,730.70
3088.47,735.00
3090.81,748.90
3093.15,757.50
3095.48,765.90
3097.82,778.40
3100.15,790.70
3102.48,804.70
3104.81,790.70
3107.13,814.20
3109.46,844.00
3111.78,838.50
3114.10,865.00
3116.42,879.70
3118.73,909.50
3121.05,913.30
3123.36,936.50
3125.67,944.90
3127.98,951.50
3130.28,964.00
3132.59,988.60
3134.89,997.20
3137.19,1010.00
3139.49,1022.10
3141.79,1027.20
3144.08,1052.50
3146.38,1051.90
3148.67,1058.00
3150.96,1069.00
3153.25,1082.90
3155.53,1076.90
3157.82,1099.90
3160.10,1108.00
3162.38,1094.20
3164.66,1113.80
3166.93,1120.10
3169.21,1122.40
3171.48,1138.70
3173.75,1125.70
3176.02,1122.20
3178.29,1138.70
3180.55,1129.60
3182.81,1149.60
3185.08,1144.90
3187.34,1147.30
3189.59,1164.60
3191.85,1176.50
3194.10,1159.20
3196.35,1154.80
3198.60,1163.70
3200.85,1174.80
3203.10,1166.40
3205.34,1169.20
3207.59,1178.90
3209.83,1199.10
3212.07,1178.60
3214.30,1201.50
3216.54,1188.00
3218.77,1178.30
3221.00,1167.20
3223.23,1183.20
3225.46,1177.00
3227.69,1161.70
3229.91,1162.50
3232.13,1157.70
3234.35,1120.60
3236.57,1145.30
3238.79,1112.30
3241.00,1109.00
3243.21,1101.90
3245.43,1084.00
3247.63,1090.50
3249.84,1062.20
3252.05,1069.60
3254.25,1047.30
3256.45,1057.60
3258.65,1034.60
3260.85,1037.90
3263.05,1025.30
3265.24,1009.50
3267.43,1007.30
3269.63,999.80
3271.81,1000.90
3274.00,986.40
3276.19,1003.90
3278.37,999.60
3280.55,1009.80
3282.73,974.40
3284.91,982.20
3287.09,979.80
3289.26,981.50
3291.43,960.60
3293.60,995.40
3295.77,968.70
3297.94,959.70
3300.10,966.50
3302.27,950.00
3304.43,937.60
3306.59,939.10
3308.75,923.30
3310.90,913.60
3313.06,918.20
3315.21,891.60
3317.36,897.00
3319.51,893.60
3321.66,883.50
3323.80,857.50
3325.95,851.90
3328.09,855.40
3330.23,851.80
3332.37,838.80
3334.50,835.10
3336.64,832.50
3338.77,838.60
3340.90,837.10
3343.03,828.50
3345.16,801.80
3347.28,813.90
3349.41,808.90
3351.53,815.30
3353.65,814.90
3355.77,814.40
3357.88,823.60
3360.00,813.10
3362.11,812.90
3364.22,789.30
3366.33,779.50
3368.44,770.30
3370.55,760.10
3372.65,747.00
3374.75,748.70
3376.85,717.10
3378.95,713.10
3381.05,704.30
